Date,Open,High,Low,Close,Adj Close,Volume,Predicted Yield,MSE,RMSE,MAE,MAPE
2023-09-22,4.593,4.609,4.541,4.569,4.569,0.0,4.648994521599914,0.0031353864492032883,0.05599452159991447,0.05599452159991447,1.219127402567265
2023-09-25,4.602,4.625,4.582,4.62,4.62,0.0,4.522186811871768,0.006370144999192662,0.07981318812823268,0.07981318812823268,1.7343152570237435
2023-09-26,4.575,4.632,4.573,4.625,4.625,0.0,4.5336330804064815,0.0017112220366566396,0.04136691959351868,0.04136691959351868,0.904194963792758
2023-09-27,4.589,4.717,4.573,4.703,4.703,0.0,4.65442362903243,0.00428025123577298,0.06542362903242971,0.06542362903242971,1.4256619967842603
2023-09-28,4.691,4.747,4.643,4.643,4.643,0.0,4.68973432278546,1.6019388114047938e-06,0.001265677214539629,0.001265677214539629,0.026980968120648666
2023-09-29,4.59,4.614,4.554,4.606,4.606,0.0,4.492986956305727,0.009411530646826857,0.09701304369427266,0.09701304369427266,2.1135739366943933
2023-10-02,4.673,4.726,4.669,4.717,4.717,0.0,4.684039674764551,0.00012187441890706735,0.011039674764551144,0.011039674764551144,0.23624384259685735
2023-10-03,4.753,4.805,4.699,4.801,4.801,0.0,4.792832781778823,0.0015866505042393063,0.03983278177882266,0.03983278177882266,0.8380555812922923
2023-10-04,4.767,4.792,4.717,4.719,4.719,0.0,4.798253612992661,0.0009767883250950038,0.03125361299266061,0.03125361299266061,0.6556243547862514
2023-10-05,4.707,4.746,4.671,4.683,4.683,0.0,4.697198632678798,9.60668013651322e-05,0.009801367321202292,0.009801367321202292,0.20822960104530047
2023-10-06,4.716,4.846,4.714,4.748,4.748,0.0,4.79238476139868,0.005834631773933291,0.07638476139868011,0.07638476139868011,1.6196938379703163
2023-10-09,4.755,4.755,4.755,4.755,4.755,0.0,4.682172501620295,0.005303844520245907,0.07282749837970481,0.07282749837970481,1.531598283484854
2023-10-10,4.66,4.667,4.573,4.619,4.619,0.0,4.717323489200843,0.003285982414159134,0.05732348920084274,0.05732348920084274,1.2301177940095007
2023-10-11,4.575,4.632,4.571,4.605,4.605,0.0,4.570455689777454,2.065075539873991e-05,0.004544310222546422,0.004544310222546422,0.09932918519227149
2023-10-12,4.566,4.716,4.547,4.701,4.701,0.0,4.713936631573248,0.021885246961239044,0.14793663157324843,0.14793663157324843,3.2399612696725457
2023-10-13,4.632,4.66,4.596,4.644,4.644,0.0,4.65158185599362,0.0003834490841548911,0.0195818559936205,0.0195818559936205,0.42275164062220427
2023-10-16,4.68,4.723,4.662,4.717,4.717,0.0,4.757965869473923,0.006078676802824786,0.07796586947392292,0.07796586947392292,1.6659373819214303
2023-10-17,4.759,4.894,4.757,4.872,4.872,0.0,4.847665021367583,0.007861486014113956,0.08866502136758303,0.08866502136758303,1.8631019409031946
2023-10-18,4.86,4.939,4.858,4.925,4.925,0.0,4.925955627654206,0.004350144819260224,0.0659556276542057,0.0659556276542057,1.3571116801276892
2023-10-19,4.981,4.988,4.905,4.961,4.961,0.0,5.038223698114404,0.003274551625888454,0.05722369811440409,0.05722369811440409,1.1488395525879158
2023-10-20,4.934,4.943,4.833,4.862,4.862,0.0,4.9301936505870865,1.4488295853188391e-05,0.00380634941291369,0.00380634941291369,0.07714530630145297
2023-10-23,4.927,4.927,4.791,4.793,4.793,0.0,4.769147786376802,0.024917321345743565,0.15785221362319746,0.15785221362319746,3.2038200451227414
2023-10-24,4.826,4.862,4.795,4.824,4.824,0.0,4.754994373872998,0.0050417989416874955,0.07100562612700134,0.07100562612700134,1.4713142587443295
2023-10-25,4.833,4.922,4.833,4.918,4.918,0.0,4.815313442193387,0.0003128143270466551,0.017686557806612768,0.017686557806612768,0.3659540204140858
2023-10-26,4.916,4.929,4.788,4.797,4.797,0.0,4.86314099061066,0.0027940748736224007,0.05285900938934063,0.05285900938934063,1.075244291890574
2023-10-27,4.802,4.825,4.77,4.77,4.77,0.0,4.873969200709542,0.005179565850770411,0.07196920070954249,0.07196920070954249,1.498733875667274
2023-10-30,4.822,4.839,4.804,4.804,4.804,0.0,4.75142474889917,0.004980866067945169,0.07057525110082974,0.07057525110082974,1.463609520962873
2023-10-31,4.753,4.823,4.747,4.816,4.816,0.0,4.763218125711718,0.0001044100930604631,0.01021812571171754,0.01021812571171754,0.21498265751562257
2023-11-01,4.811,4.818,4.682,4.705,4.705,0.0,4.763002985817904,0.0023037133703963254,0.04799701418209601,0.04799701418209601,0.9976515107482024
2023-11-02,4.624,4.661,4.564,4.636,4.636,0.0,4.550310487904844,0.0054301441928220695,0.07368951209515551,0.07368951209515551,1.5936313169367542
2023-11-03,4.621,4.625,4.435,4.488,4.488,0.0,4.536604760066396,0.007122556523450641,0.08439523993360432,0.08439523993360432,1.8263414830903335
2023-11-06,4.547,4.612,4.544,4.609,4.609,0.0,4.644234675276677,0.00945458207616092,0.0972346752766775,0.0972346752766775,2.1384357879190126
2023-11-07,4.577,4.586,4.51,4.538,4.538,0.0,4.540440237887712,0.0013366162057071181,0.036559762112288396,0.036559762112288396,0.7987712936921213
2023-11-08,4.549,4.556,4.503,4.522,4.522,0.0,4.61879217008277,0.004870947004862257,0.06979217008276972,0.06979217008276972,1.5342310416084792
2023-11-09,4.561,4.651,4.534,4.64,4.64,0.0,4.541697524105583,0.0003725855756545461,0.019302475894416915,0.019302475894416915,0.4232071013904169
2023-11-10,4.603,4.668,4.58,4.666,4.666,0.0,4.636142951003962,0.0010984552012510572,0.03314295100396247,0.03314295100396247,0.7200293505097214
2023-11-13,4.673,4.723,4.654,4.663,4.663,0.0,4.687094394041679,0.000198651943402126,0.014094394041679337,0.014094394041679337,0.30161339699720385
2023-11-14,4.646,4.648,4.419,4.421,4.421,0.0,4.628295449985032,0.0003134510912325019,0.017704550014967957,0.017704550014967957,0.38107081392526815
2023-11-15,4.451,4.549,4.424,4.526,4.526,0.0,4.526791135541758,0.00574429622670913,0.07579113554175798,0.07579113554175798,1.7027889360089414
2023-11-16,4.475,4.475,4.414,4.428,4.428,0.0,4.488691649846148,0.00018746127550952794,0.013691649846148124,0.013691649846148124,0.3059586557798464
2023-11-17,4.402,4.476,4.393,4.455,4.455,0.0,4.390540049669414,0.0001313304615795007,0.01145995033058611,0.01145995033058611,0.26033508247583165
2023-11-20,4.474,4.481,4.43,4.441,4.441,0.0,4.4653767705311225,7.43600864729212e-05,0.008623229468877724,0.008623229468877724,0.19274093582650254
2023-11-21,4.426,4.454,4.391,4.419,4.419,0.0,4.4779338327293665,0.0026971229819618046,0.05193383272936636,0.05193383272936636,1.1733807665921003
2023-11-22,4.371,4.473,4.371,4.44,4.44,0.0,4.3987051654294325,0.0007675761914721953,0.02770516542943202,0.02770516542943202,0.6338404353564864
2023-11-23,,,,,,,,,,,
2023-11-24,4.499,4.512,4.482,4.492,4.492,0.0,4.557610822222114,0.0034352284815522783,0.05861082222211422,0.05861082222211422,1.302752216539547
2023-11-27,4.474,4.481,4.413,4.413,4.413,0.0,4.526237410576116,0.0027287470636977243,0.05223741057611608,0.05223741057611608,1.1675773485944587
2023-11-28,4.396,4.415,4.286,4.286,4.286,0.0,4.443444678264969,0.002250997495666433,0.04744467826496912,0.04744467826496912,1.0792692962913812
2023-11-29,4.228,4.256,4.188,4.219,4.219,0.0,4.198705805982308,0.0008581498031461726,0.029294194017691844,0.029294194017691844,0.6928617317334873
2023-11-30,4.214,4.303,4.207,4.298,4.298,0.0,4.195097195743777,0.000357316008749088,0.01890280425622315,0.01890280425622315,0.4485715295734017
2023-12-01,4.263,4.298,4.134,4.156,4.156,0.0,4.270372467272983,5.4353273691207304e-05,0.00737246727298313,0.00737246727298313,0.17294082273007577
2023-12-04,4.184,4.25,4.18,4.238,4.238,0.0,4.237804336192339,0.002894906593098269,0.053804336192339264,0.053804336192339264,1.285954497904858
2023-12-05,4.189,4.196,4.128,4.137,4.137,0.0,4.096985861228691,0.008466601733825697,0.09201413877130893,0.09201413877130893,2.196565738154904
2023-12-06,4.152,4.156,4.109,4.121,4.121,0.0,4.214309171960772,0.0038824329104370295,0.06230917196077179,0.06230917196077179,1.5007026002112667
2023-12-07,4.164,4.178,4.095,4.11,4.11,0.0,4.1863991759431665,0.0005017230829329405,0.02239917594316676,0.02239917594316676,0.5379244943123622
2023-12-08,4.178,4.287,4.176,4.255,4.255,0.0,4.167489081973541,0.00011047939775894739,0.010510918026459315,0.010510918026459315,0.25157774117901666
2023-12-11,4.288,4.301,4.243,4.251,4.251,0.0,4.223370349429252,0.004176991732897043,0.06462965057074843,0.06462965057074843,1.507221328608872
2023-12-12,4.193,4.264,4.167,4.227,4.227,0.0,4.298975071187204,0.011230715713133064,0.1059750711872045,0.1059750711872045,2.5274283612498096
2023-12-13,4.211,4.214,3.962,4.003,4.003,0.0,4.1660858253846,0.0020172830813827048,0.044914174615400704,0.044914174615400704,1.0665916555545167
2023-12-14,3.906,3.942,3.853,3.91,3.91,0.0,3.8081264266416692,0.009579236361928582,0.09787357335833091,0.09787357335833091,2.5057238442993066
2023-12-15,3.899,3.975,3.886,3.93,3.93,0.0,3.867245126837047,0.0010083719695952256,0.03175487316295289,0.03175487316295289,0.8144363468313129
2023-12-18,3.902,3.954,3.891,3.948,3.948,0.0,3.967227584681875,0.004254637803431182,0.06522758468187506,0.06522758468187506,1.6716449175262702
2023-12-19,3.9,3.941,3.9,3.933,3.933,0.0,3.9309468842402415,0.0009577096441789147,0.030946884240241612,0.030946884240241612,0.7935098523138876
2023-12-20,3.88,3.92,3.872,3.874,3.874,0.0,3.9506820640134412,0.00499595417320022,0.07068206401344135,0.07068206401344135,1.8217026807587977
2023-12-21,3.856,3.896,3.813,3.882,3.882,0.0,3.8973101513594237,0.0017065286053385075,0.04131015135942384,0.04131015135942384,1.0713213526821534
2023-12-22,3.846,3.903,3.841,3.879,3.879,0.0,3.9572635390262425,0.01237957511664417,0.11126353902624242,0.11126353902624242,2.8929677333916386
2023-12-25,,,,,,,,,,,
2023-12-26,3.894,3.903,3.87,3.875,3.875,0.0,3.9490497985172186,0.003030480316786349,0.05504979851721847,0.05504979851721847,1.4137082310533762
2023-12-27,3.856,3.858,3.789,3.795,3.795,0.0,3.813085725534371,0.0018416349529113381,0.04291427446562901,0.04291427446562901,1.112922055643906
2023-12-28,3.812,3.859,3.802,3.847,3.847,0.0,3.8756817626290423,0.004055366891541709,0.06368176262904246,0.06368176262904246,1.6705604047492777
2023-12-29,3.868,3.887,3.823,3.84,3.84,0.0,3.9326582639563146,0.004180691097844463,0.06465826395631469,0.06465826395631469,1.6716200609181668
2024-01-01,,,,,,,,,,,
2024-01-02,3.94,3.948,3.896,3.926,3.926,0.0,3.949014938058919,8.126910820614742e-05,0.009014938058919064,0.009014938058919064,0.22880553449033159
2024-01-03,3.955,3.987,3.882,3.891,3.891,0.0,3.8896817454694332,0.004266474374919915,0.06531825453056683,0.06531825453056683,1.651536144894231
2024-01-04,3.952,3.987,3.947,3.973,3.973,0.0,3.916089302493049,0.0012895781954357188,0.03591069750695075,0.03591069750695075,0.9086714956212235
2024-01-05,4.017,4.093,3.919,4.008,4.008,0.0,3.9946091486874793,0.0005013502224994258,0.022390851312521054,0.022390851312521054,0.557402322940529
2024-01-08,4.021,4.024,3.919,3.956,3.956,0.0,3.9545920645224113,0.0044100138943955714,0.06640793547758861,0.06640793547758861,1.6515278656450787
2024-01-09,4.0,4.007,3.956,3.979,3.979,0.0,3.9360283342677245,0.004092374016561995,0.06397166573227553,0.06397166573227553,1.5992916433068882
2024-01-10,3.944,3.986,3.933,3.981,3.981,0.0,3.9809552579393643,0.0013656910893649543,0.03695525793936438,0.03695525793936438,0.9369994406532552
2024-01-11,3.938,4.012,3.891,3.893,3.893,0.0,3.9008538208282486,0.0013798386270598693,0.03714617917175156,0.03714617917175156,0.9432752456005982
2024-01-12,3.918,3.925,3.8,3.832,3.832,0.0,3.90383955446348,0.00020051821779275123,0.014160445536520072,0.014160445536520072,0.36142025361204877
2024-01-15,,,,,,,,,,,
2024-01-16,3.897,3.967,3.867,3.944,3.944,0.0,3.8839480700494438,0.0001703528754342218,0.01305192995055604,0.01305192995055604,0.33492250322186407
2024-01-17,3.988,4.047,3.988,4.025,4.025,0.0,4.073360286608379,0.007286378529864592,0.08536028660837891,0.08536028660837891,2.1404284505611564
2024-01-18,4.004,4.057,4.003,4.049,4.049,0.0,4.010547303554648,4.2867183836711406e-05,0.006547303554648387,0.006547303554648387,0.16351906979641329
2024-01-19,4.044,4.111,4.044,4.072,4.072,0.0,4.119964335911324,0.005770580330448538,0.07596433591132445,0.07596433591132445,1.878445497312672
2024-01-22,4.026,4.033,4.003,4.017,4.017,0.0,4.038600963744292,0.0001587842872849694,0.012600963744292315,0.012600963744292315,0.31298966081202967
2024-01-23,4.053,4.065,4.039,4.051,4.051,0.0,4.098931771521241,0.002109727635079491,0.04593177152124106,0.04593177152124106,1.1332783498949188
2024-01-24,4.009,4.092,3.989,4.083,4.083,0.0,4.091259506768682,0.006766626453826801,0.08225950676868177,0.08225950676868177,2.0518709595580384
2024-01-25,4.063,4.098,4.009,4.017,4.017,0.0,3.962299144516729,0.010140662295062566,0.10070085548327068,0.10070085548327068,2.4784852444811887
2024-01-26,4.009,4.066,3.993,4.061,4.061,0.0,4.003598680270482,2.9174254820484784e-05,0.005401319729518406,0.005401319729518406,0.13472985107304578
2024-01-29,4.012,4.019,3.988,3.993,3.993,0.0,3.9231878626077017,0.007887595748188394,0.08881213739229787,0.08881213739229787,2.213662447465052
2024-01-30,3.984,4.033,3.957,3.997,3.997,0.0,3.974364215726369,9.284833856794998e-05,0.009635784273630765,0.009635784273630765,0.2418620550610132
2024-01-31,3.946,3.951,3.853,3.882,3.882,0.0,3.864818372912331,0.006590456576601401,0.0811816270876693,0.0811816270876693,2.0573144218872095
2024-02-01,3.849,3.849,3.749,3.799,3.799,0.0,3.871942823604213,0.0005263731549340262,0.022942823604212847,0.022942823604212847,0.5960723201925915
2024-02-02,3.832,4.021,3.832,3.993,3.993,0.0,3.9553871032103562,0.015224377238643142,0.1233871032103564,0.1233871032103564,3.219913966867338
2024-02-05,4.072,4.135,4.065,4.121,4.121,0.0,4.151118919875224,0.006259803482222152,0.07911891987522424,0.07911891987522424,1.942999014617491
2024-02-06,4.096,4.114,4.026,4.042,4.042,0.0,4.081550522493556,0.00020878740020923394,0.014449477506444097,0.014449477506444097,0.35277044693467036
2024-02-07,4.066,4.068,4.002,4.061,4.061,0.0,4.064969695101332,1.0615281842196431e-06,0.0010303048986681773,0.0010303048986681773,0.02533952038042738
2024-02-08,4.091,4.126,4.084,4.124,4.124,0.0,4.172573887635527,0.006654299143973508,0.08157388763552653,0.08157388763552653,1.9939840536672335
2024-02-09,4.14,4.163,4.086,4.151,4.151,0.0,4.112270220880955,0.000768940649991009,0.02772977911904473,0.02772977911904473,0.6698014279962495
2024-02-12,4.114,4.154,4.112,4.128,4.128,0.0,4.136789813172655,0.0005193755844445165,0.022789813172654938,0.022789813172654938,0.5539575394422688
2024-02-13,4.116,4.318,4.114,4.318,4.318,0.0,4.275329289507581,0.025385822494990586,0.15932928950758107,0.15932928950758107,3.870973991923739
2024-02-14,4.295,4.311,4.224,4.245,4.245,0.0,4.177367123822501,0.013837493557790802,0.11763287617749896,0.11763287617749896,2.738832972700791
2024-02-15,4.211,4.238,4.163,4.217,4.217,0.0,4.28955717712968,0.006171230078583887,0.0785571771296798,0.0785571771296798,1.8655230854827782
2024-02-16,4.272,4.342,4.27,4.288,4.288,0.0,4.223373896020814,0.002364497988194672,0.04862610397918665,0.04862610397918665,1.138251497640137
2024-02-19,,,,,,,,,,,
2024-02-20,4.26,4.263,4.219,4.251,4.251,0.0,4.3184687504472485,0.003418594778862651,0.05846875044724875,0.05846875044724875,1.372505879043398
2024-02-21,4.235,4.312,4.231,4.303,4.303,0.0,4.268123641357573,0.0010971756167851246,0.033123641357573064,0.033123641357573064,0.7821402917962942
2024-02-22,4.33,4.355,4.29,4.331,4.331,0.0,4.257195316035548,0.00530052200716371,0.07280468396445183,0.07280468396445183,1.6814014772390724
2024-02-23,4.316,4.343,4.269,4.285,4.285,0.0,4.356358784892816,0.0016288315180245905,0.04035878489281597,0.04035878489281597,0.9350969622987945
2024-02-26,4.273,4.336,4.268,4.327,4.327,0.0,4.399229993287753,0.015934011205426358,0.12622999328775375,0.12622999328775375,2.954130430324216
2024-02-27,4.285,4.331,4.271,4.322,4.322,0.0,4.296010010486007,0.00012122033090197247,0.011010010486006472,0.011010010486006472,0.25694306851823734
2024-02-28,4.289,4.313,4.273,4.273,4.273,0.0,4.270518936144568,0.00034154972122853953,0.01848106385543158,0.01848106385543158,0.4308944708657398
2024-02-29,4.315,4.325,4.226,4.262,4.262,0.0,4.211961813437363,0.010616867890116805,0.10303818656263708,0.10303818656263708,2.3879069887053785
2024-03-01,4.257,4.287,4.152,4.159,4.159,0.0,4.227651245189156,0.0008613494089470247,0.029348754810843758,0.029348754810843758,0.6894234158055851
2024-03-04,4.197,4.218,4.185,4.21,4.21,0.0,4.148852204151174,0.0023182102451002372,0.048147795848826114,0.048147795848826114,1.1471955170080084
2024-03-05,4.171,4.171,4.11,4.138,4.138,0.0,4.22864080679057,0.0033224626074677744,0.0576408067905696,0.0576408067905696,1.3819421431447998
2024-03-06,4.136,4.145,4.075,4.117,4.117,0.0,4.013088985803084,0.015107117410914452,0.12291101419691586,0.12291101419691586,2.9717363200414857
2024-03-07,4.098,4.117,4.064,4.084,4.084,0.0,4.104630959972226,4.396963015327024e-05,0.006630959972226513,0.006630959972226513,0.16180966257263332
2024-03-08,4.057,4.127,3.994,4.062,4.062,0.0,4.033094672094104,0.0005714647022884233,0.02390532790589628,0.02390532790589628,0.5892365764332333
2024-03-11,4.06,4.101,4.06,4.088,4.088,0.0,3.9940445214588887,0.004350125149586947,0.06595547854111095,0.06595547854111095,1.6245191758894322
2024-03-12,4.087,4.167,4.067,4.155,4.155,0.0,4.079460206826076,5.684848110554179e-05,0.0075397931739233925,0.0075397931739233925,0.18448233848601403
2024-03-13,4.178,4.192,4.165,4.186,4.186,0.0,4.1500268096970645,0.0007824993757242411,0.027973190302935436,0.027973190302935436,0.6695354308984068
2024-03-14,4.199,4.299,4.192,4.296,4.296,0.0,4.324724273198576,0.015806592871310327,0.1257242731985766,0.1257242731985766,2.9941479685300454
2024-03-15,4.292,4.34,4.292,4.322,4.322,0.0,4.2288463644651655,0.003988381681266689,0.06315363553483433,0.06315363553483433,1.4714267365991223
2024-03-18,4.333,4.368,4.322,4.356,4.356,0.0,4.441557959859786,0.011784830648918837,0.10855795985978567,0.10855795985978567,2.5053764103343106
2024-03-19,4.342,4.351,4.299,4.303,4.303,0.0,4.349253198724219,5.260889173302229e-05,0.0072531987242197005,0.0072531987242197005,0.1670474141920705
2024-03-20,4.292,4.306,4.235,4.242,4.242,0.0,4.218710302484972,0.005371379761844286,0.0732896975150279,0.0732896975150279,1.7075884789149094
2024-03-21,4.205,4.271,4.2,4.253,4.253,0.0,4.140708015565232,0.004133459262560482,0.06429198443476825,0.06429198443476825,1.528941365868448
2024-03-22,4.205,4.209,4.191,4.2,4.2,0.0,4.288344236252153,0.006946261716454737,0.08334423625215326,0.08334423625215326,1.9820270214542985
2024-03-25,4.221,4.244,4.203,4.233,4.233,0.0,4.140109162794704,0.006543327543773752,0.08089083720529633,0.08089083720529633,1.9163903625988232
2024-03-26,4.226,4.262,4.223,4.225,4.225,0.0,4.338699205144648,0.012701110840235463,0.11269920514464804,0.11269920514464804,2.6668056115628973
2024-03-27,4.211,4.216,4.176,4.188,4.188,0.0,4.201455737088905,9.109295451611425e-05,0.009544262911095558,0.009544262911095558,0.2266507459296024
2024-03-28,4.235,4.242,4.195,4.22,4.22,0.0,4.260467319785372,0.0006485843770503708,0.025467319785371423,0.025467319785371423,0.6013534778127845
2024-03-29,,,,,,,,,,,
2024-04-01,4.232,4.346,4.232,4.338,4.338,0.0,4.276035616609218,0.001939135530154032,0.044035616609217954,0.044035616609217954,1.0405391448302919
2024-04-02,4.373,4.394,4.343,4.354,4.354,0.0,4.295247839971411,0.006045398389111292,0.07775216002858887,0.07775216002858887,1.778005031525014
2024-04-03,4.37,4.414,4.331,4.338,4.338,0.0,4.351039375480413,0.00035950528217276457,0.01896062451958702,0.01896062451958702,0.4338815679539364
2024-04-04,4.354,4.361,4.29,4.292,4.292,0.0,4.274915159235997,0.006254412038667749,0.07908484076400324,0.07908484076400324,1.816372089205403
2024-04-05,4.313,4.386,4.303,4.368,4.368,0.0,4.267872700080366,0.0020364731980365928,0.045127299919633934,0.045127299919633934,1.04630883189506
2024-04-08,4.45,4.454,4.407,4.434,4.434,0.0,4.513213691081794,0.003995970740184452,0.06321369108179375,0.06321369108179375,1.4205323838605337
2024-04-09,4.393,4.402,4.365,4.377,4.377,0.0,4.375229650305203,0.00031578532827537836,0.017770349694797183,0.017770349694797183,0.4045151307716181
2024-04-10,4.354,4.621,4.352,4.615,4.615,0.0,4.487391693896351,0.017793344000537708,0.13339169389635064,0.13339169389635064,3.063658564454539
2024-04-11,4.632,4.648,4.562,4.623,4.623,0.0,4.635330663445813,1.1093318989274987e-05,0.003330663445813009,0.003330663445813009,0.07190551480598034
2024-04-12,4.551,4.573,4.515,4.533,4.533,0.0,4.4599892383332245,0.008282958739166646,0.09101076166677569,0.09101076166677569,1.99979700432379
2024-04-15,4.624,4.698,4.622,4.645,4.645,0.0,4.610885568712019,0.00017198830800715633,0.013114431287980288,0.013114431287980288,0.28361659359818964
2024-04-16,4.66,4.725,4.638,4.682,4.682,0.0,4.668767361019716,7.686661925003717e-05,0.008767361019716091,0.008767361019716091,0.18814079441450837
2024-04-17,4.678,4.684,4.602,4.617,4.617,0.0,4.550990100821012,0.016131514489456773,0.1270098991789883,0.1270098991789883,2.715047011094235
2024-04-18,4.621,4.693,4.621,4.686,4.686,0.0,4.626170886954007,2.673807189111776e-05,0.005170886954006804,0.005170886954006804,0.11189973932064062
2024-04-19,4.639,4.679,4.632,4.657,4.657,0.0,4.747459073047827,0.011763370526393917,0.1084590730478272,0.1084590730478272,2.3379838984226597
2024-04-22,4.692,4.692,4.643,4.661,4.661,0.0,4.645857360435372,0.002129143185991219,0.046142639564628496,0.046142639564628496,0.983432215784921
2024-04-23,4.689,4.689,4.598,4.622,4.622,0.0,4.666324444371205,0.0005141808230745754,0.022675555628794974,0.022675555628794974,0.4835904378075277
2024-04-24,4.667,4.685,4.655,4.667,4.667,0.0,4.5748245922989685,0.008496305784851336,0.09217540770103128,0.09217540770103128,1.9750462331483025
2024-04-25,4.659,4.753,4.625,4.717,4.717,0.0,4.665986538111569,4.8811714784406384e-05,0.006986538111569018,0.006986538111569018,0.14995789035348828
2024-04-26,4.71,4.723,4.664,4.692,4.692,0.0,4.631308953670797,0.006192280772384736,0.07869104632920276,0.07869104632920276,1.6707228520000585
2024-04-29,4.652,4.669,4.634,4.639,4.639,0.0,4.73228060170433,0.00644497501000928,0.08028060170433005,0.08028060170433005,1.725722306627903
2024-04-30,4.644,4.723,4.643,4.723,4.723,0.0,4.6552933052976835,0.0001275387445466829,0.011293305297683354,0.011293305297683354,0.24318056196561913
2024-05-01,4.698,4.723,4.598,4.614,4.614,0.0,4.692817471225824,2.6858604495162408e-05,0.005182528774176021,0.005182528774176021,0.1103135115831422
2024-05-02,4.621,4.655,4.563,4.567,4.567,0.0,4.6872267130726835,0.004385977524411484,0.06622671307268302,0.06622671307268302,1.433168428320342
2024-05-03,4.542,4.558,4.413,4.482,4.482,0.0,4.487865837999551,0.002930507495490852,0.05413416200044896,0.05413416200044896,1.191857375615345
2024-05-06,4.471,4.499,4.455,4.483,4.483,0.0,4.538480336508501,0.00455359581530051,0.06748033650850083,0.06748033650850083,1.5092895662827293
2024-05-07,4.478,4.48,4.434,4.471,4.471,0.0,4.377311413094003,0.010138191533126426,0.10068858690599658,0.10068858690599658,2.2485169027690173
2024-05-08,4.492,4.504,4.48,4.501,4.501,0.0,4.48219922975911,9.605509731471481e-05,0.009800770240889989,0.009800770240889989,0.21818277473040934
2024-05-09,4.522,4.524,4.457,4.46,4.46,0.0,4.455937666766414,0.004364231872265378,0.06606233323358612,0.06606233323358612,1.4609096248028774
2024-05-10,4.486,4.52,4.483,4.518,4.518,0.0,4.4850806626298825,8.451812000941754e-07,0.0009193373701172902,0.0009193373701172902,0.020493476819377847
2024-05-13,4.502,4.504,4.472,4.499,4.499,0.0,4.457199893349883,0.0020070495558618296,0.04480010665011669,0.04480010665011669,0.9951156519350665
2024-05-14,4.492,4.552,4.456,4.458,4.458,0.0,4.594940163393282,0.01059667723943565,0.10294016339328227,0.10294016339328227,2.291633201097112
2024-05-15,4.426,4.433,4.34,4.356,4.356,0.0,4.459449382331655,0.0011188611783692528,0.033449382331655286,0.033449382331655286,0.7557474543979956
2024-05-16,4.35,4.403,4.338,4.399,4.399,0.0,4.345755084989712,1.80193034445675e-05,0.004244915010287897,0.004244915010287897,0.09758425311006662
2024-05-17,4.413,4.445,4.408,4.441,4.441,0.0,4.411275689546192,2.9732465411109693e-06,0.0017243104538078313,0.0017243104538078313,0.03907342972598756
2024-05-20,4.443,4.477,4.443,4.457,4.457,0.0,4.557698288347453,0.013155697349835523,0.11469828834745321,0.11469828834745321,2.581550491727509
2024-05-21,4.45,4.463,4.42,4.436,4.436,0.0,4.3558545023958235,0.008863374719138036,0.09414549760417668,0.09414549760417668,2.1156291596444197
2024-05-22,4.477,4.484,4.445,4.473,4.473,0.0,4.429010414435003,0.002303000322700232,0.04798958556499766,0.04798958556499766,1.0719139058520808
2024-05-23,4.459,4.555,4.448,4.526,4.526,0.0,4.55336582024866,0.008904908031202561,0.0943658202486608,0.0943658202486608,2.116300072856264
2024-05-24,4.542,4.558,4.521,4.528,4.528,0.0,4.470861609268713,0.0050606706358372324,0.0711383907312868,0.0711383907312868,1.5662349346386353
2024-05-27,,,,,,,,,,,
2024-05-28,4.501,4.594,4.494,4.588,4.588,0.0,4.572201179894471,0.005069608018364718,0.07120117989447028,0.07120117989447028,1.5818969094527944
2024-05-29,4.592,4.656,4.58,4.642,4.642,0.0,4.716796385663716,0.015574137874726935,0.12479638566371598,0.12479638566371598,2.7176913254293553
2024-05-30,4.613,4.62,4.562,4.572,4.572,0.0,4.533140205664702,0.006377586751276218,0.07985979433529877,0.07985979433529877,1.7311899920940552
2024-05-31,4.576,4.583,4.498,4.528,4.528,0.0,4.596310960521766,0.0004125351173167531,0.020310960521766397,0.020310960521766397,0.4438584030106293
2024-06-03,4.484,4.489,4.408,4.417,4.417,0.0,4.357456877973549,0.016013161732201273,0.12654312202645102,0.12654312202645102,2.8221035242295054
2024-06-04,4.377,4.382,4.328,4.352,4.352,0.0,4.349290262761268,0.0007678295378395735,0.027709737238732046,0.027709737238732046,0.6330760164206546
2024-06-05,4.35,4.373,4.306,4.306,4.306,0.0,4.42372520780788,0.005435406266315197,0.07372520780788072,0.07372520780788072,1.694832363399557
2024-06-06,4.315,4.334,4.289,4.292,4.292,0.0,4.230815089022694,0.007087099236257023,0.08418491097730652,0.08418491097730652,1.950982873170487
2024-06-07,4.311,4.457,4.301,4.456,4.456,0.0,4.402653468436846,0.008400358276503879,0.09165346843684574,0.09165346843684574,2.1260373100636913
2024-06-10,4.468,4.493,4.463,4.484,4.484,0.0,4.520574970550488,0.0027641275283846675,0.052574970550487876,0.052574970550487876,1.1767003256599793
2024-06-11,4.441,4.466,4.415,4.418,4.418,0.0,4.437993062792288,9.041671371119845e-06,0.003006937207711502,0.003006937207711502,0.0677085613085229
2024-06-12,4.402,4.409,4.241,4.302,4.302,0.0,4.381787905763831,0.0004085287534117756,0.020212094236168987,0.020212094236168987,0.4591570703355063
